age_start,age_end,sex,race_ethnicity,born_in_us,state,group_quarters_person_emigration_rate
80,100,Female,AIAN,0,25,0.0
80,100,Female,AIAN,0,26,0.0
80,100,Female,AIAN,0,27,0.0
80,100,Female,AIAN,0,28,0.0032967189316143
80,100,Female,AIAN,0,29,0.0
80,100,Female,AIAN,0,30,0.0032967189316143
80,100,Female,AIAN,0,31,0.0
80,100,Female,AIAN,0,32,0.0
80,100,Female,AIAN,0,33,0.0
80,100,Female,AIAN,0,34,0.0
80,100,Female,AIAN,0,35,0.0
80,100,Female,AIAN,0,36,0.0
80,100,Female,AIAN,0,37,0.0
80,100,Female,AIAN,0,38,0.0
80,100,Female,AIAN,0,39,0.0
80,100,Female,AIAN,0,40,0.0032967189316143
80,100,Female,AIAN,0,41,0.0
80,100,Female,AIAN,0,42,0.0
80,100,Female,AIAN,0,44,0.0032967189316143
80,100,Female,AIAN,0,45,0.0
80,100,Female,AIAN,0,46,0.0
80,100,Female,AIAN,0,47,0.0
80,100,Female,AIAN,0,48,0.0
80,100,Female,AIAN,0,49,0.0
80,100,Female,AIAN,0,50,0.0032967189316143
80,100,Female,AIAN,0,51,0.0
80,100,Female,AIAN,0,53,0.0
80,100,Female,AIAN,0,54,0.0032967189316143
80,100,Female,AIAN,0,55,0.0
80,100,Female,AIAN,0,56,0.0032967189316143
80,100,Female,AIAN,1,1,0.0
80,100,Female,AIAN,1,2,0.0
80,100,Female,AIAN,1,4,0.0
80,100,Female,AIAN,1,5,0.0
80,100,Female,AIAN,1,6,0.0
80,100,Female,AIAN,1,8,0.0
80,100,Female,AIAN,1,9,0.0
80,100,Female,AIAN,1,10,0.0
80,100,Female,AIAN,1,11,0.0
80,100,Female,AIAN,1,12,0.0
80,100,Female,AIAN,1,13,0.0
80,100,Female,AIAN,1,15,0.0
80,100,Female,AIAN,1,16,0.0
80,100,Female,AIAN,1,17,0.0
80,100,Female,AIAN,1,18,0.0
80,100,Female,AIAN,1,19,0.0
80,100,Female,AIAN,1,20,0.0
80,100,Female,AIAN,1,21,0.0
80,100,Female,AIAN,1,22,0.0
80,100,Female,AIAN,1,23,0.0
80,100,Female,AIAN,1,24,0.0
80,100,Female,AIAN,1,25,0.0
80,100,Female,AIAN,1,26,0.0
80,100,Female,AIAN,1,27,0.0
80,100,Female,AIAN,1,28,0.0
80,100,Female,AIAN,1,29,0.0
80,100,Female,AIAN,1,30,0.0
80,100,Female,AIAN,1,31,0.0
80,100,Female,AIAN,1,32,0.0
80,100,Female,AIAN,1,33,0.0
80,100,Female,AIAN,1,34,0.0
80,100,Female,AIAN,1,35,0.0
80,100,Female,AIAN,1,36,0.0
80,100,Female,AIAN,1,37,0.0
80,100,Female,AIAN,1,38,0.0
80,100,Female,AIAN,1,39,0.0
80,100,Female,AIAN,1,40,0.0
80,100,Female,AIAN,1,41,0.0
80,100,Female,AIAN,1,42,0.0
80,100,Female,AIAN,1,44,0.0
80,100,Female,AIAN,1,45,0.0
80,100,Female,AIAN,1,46,0.0
80,100,Female,AIAN,1,47,0.0
80,100,Female,AIAN,1,48,0.0
80,100,Female,AIAN,1,49,0.0
80,100,Female,AIAN,1,50,0.0
80,100,Female,AIAN,1,51,0.0
80,100,Female,AIAN,1,53,0.0
80,100,Female,AIAN,1,54,0.0
80,100,Female,AIAN,1,55,0.0
80,100,Female,AIAN,1,56,0.0
80,100,Female,Asian,0,1,2.2230854217067004e-05
80,100,Female,Asian,0,2,0.0063518490687986
80,100,Female,Asian,0,4,5.001338755457421e-05
80,100,Female,Asian,0,5,0.0
80,100,Female,Asian,0,6,1.5160481375025877e-05
80,100,Female,Asian,0,8,2.4961522726388816e-05
80,100,Female,Asian,0,9,2.240385697362006e-05
80,100,Female,Asian,0,10,0.0
80,100,Female,Asian,0,11,0.0002915337337833
80,100,Female,Asian,0,12,2.5253470360615583e-05
80,100,Female,Asian,0,13,1.65334996187232e-05
80,100,Female,Asian,0,15,1.1738616192090428e-05
80,100,Female,Asian,0,16,0.0001066257637448
80,100,Female,Asian,0,17,1.9275245669795543e-05
80,100,Female,Asian,0,18,2.4853775146274903e-05
80,100,Female,Asian,0,19,7.21980093068383e-05
80,100,Female,Asian,0,20,1.9517936414306285e-05
80,100,Female,Asian,0,21,1.33591444135043e-05
80,100,Female,Asian,0,22,2.4397420517882865e-05
80,100,Female,Asian,0,23,4.6811310912360605e-05
80,100,Female,Asian,0,24,1.0272598112792784e-05
80,100,Female,Asian,0,25,7.711327556545117e-05
80,100,Female,Asian,0,26,3.154954105326221e-05
80,100,Female,Asian,0,27,1.7264741355983072e-05
80,100,Female,Asian,0,28,7.677054989627139e-05
80,100,Female,Asian,0,29,5.364401778466168e-05
80,100,Female,Asian,0,30,0.0002326380299887
80,100,Female,Asian,0,31,8.38513287701993e-05
80,100,Female,Asian,0,32,0.0
80,100,Female,Asian,0,33,0.0
80,100,Female,Asian,0,34,6.735971443085866e-05
80,100,Female,Asian,0,35,0.0001377462019669
80,100,Female,Asian,0,36,2.71465876578046e-05
80,100,Female,Asian,0,37,5.695656804354668e-05
80,100,Female,Asian,0,38,0.0
80,100,Female,Asian,0,39,4.145609694398656e-05
80,100,Female,Asian,0,40,2.5819691669149572e-05
80,100,Female,Asian,0,41,2.988472963090149e-05
80,100,Female,Asian,0,42,0.0001011453243591
80,100,Female,Asian,0,44,0.0
80,100,Female,Asian,0,45,3.175252523283284e-05
80,100,Female,Asian,0,46,0.0
80,100,Female,Asian,0,47,1.5927499978479542e-05
80,100,Female,Asian,0,48,4.166066517574607e-05
80,100,Female,Asian,0,49,0.0003354053150807
80,100,Female,Asian,0,50,0.0
80,100,Female,Asian,0,51,2.781541662908384e-05
80,100,Female,Asian,0,53,1.400922443362617e-05
80,100,Female,Asian,0,54,0.0
80,100,Female,Asian,0,55,1.900261136046322e-05
80,100,Female,Asian,0,56,9.596318737033926e-05
80,100,Female,Asian,1,1,0.0
80,100,Female,Asian,1,2,0.0
80,100,Female,Asian,1,4,0.0
80,100,Female,Asian,1,5,0.0
80,100,Female,Asian,1,6,0.0
80,100,Female,Asian,1,8,0.0
80,100,Female,Asian,1,9,0.0
80,100,Female,Asian,1,10,0.0
80,100,Female,Asian,1,11,0.0
80,100,Female,Asian,1,12,0.0
80,100,Female,Asian,1,13,0.0
80,100,Female,Asian,1,15,0.0
80,100,Female,Asian,1,16,0.0
80,100,Female,Asian,1,17,0.0
80,100,Female,Asian,1,18,0.0
80,100,Female,Asian,1,19,0.0
80,100,Female,Asian,1,20,0.0
80,100,Female,Asian,1,21,0.0
80,100,Female,Asian,1,22,0.0
80,100,Female,Asian,1,23,0.0
80,100,Female,Asian,1,24,0.0
80,100,Female,Asian,1,25,0.0
80,100,Female,Asian,1,26,0.0
80,100,Female,Asian,1,27,0.0
80,100,Female,Asian,1,28,0.0
80,100,Female,Asian,1,29,0.0
80,100,Female,Asian,1,30,0.0
80,100,Female,Asian,1,31,0.0
80,100,Female,Asian,1,32,0.0
80,100,Female,Asian,1,33,0.0005234355674745
80,100,Female,Asian,1,34,0.0
80,100,Female,Asian,1,35,0.0
80,100,Female,Asian,1,36,0.0
80,100,Female,Asian,1,37,0.0
80,100,Female,Asian,1,38,0.0
80,100,Female,Asian,1,39,0.0
80,100,Female,Asian,1,40,0.0
80,100,Female,Asian,1,41,0.0
80,100,Female,Asian,1,42,0.0
80,100,Female,Asian,1,44,0.0
80,100,Female,Asian,1,45,0.0
80,100,Female,Asian,1,46,0.0
80,100,Female,Asian,1,47,0.0
80,100,Female,Asian,1,48,0.0
80,100,Female,Asian,1,49,0.0
80,100,Female,Asian,1,50,0.0
80,100,Female,Asian,1,51,0.0
80,100,Female,Asian,1,53,0.0
80,100,Female,Asian,1,54,0.0
80,100,Female,Asian,1,55,0.0
80,100,Female,Asian,1,56,0.0
80,100,Female,Black,0,1,0.0
80,100,Female,Black,0,2,0.0
80,100,Female,Black,0,4,0.0
80,100,Female,Black,0,5,0.0
80,100,Female,Black,0,6,0.0
80,100,Female,Black,0,8,0.0
80,100,Female,Black,0,9,0.0
80,100,Female,Black,0,10,0.0
80,100,Female,Black,0,11,0.0
80,100,Female,Black,0,12,0.0
80,100,Female,Black,0,13,0.0
80,100,Female,Black,0,15,0.0
80,100,Female,Black,0,16,0.0
80,100,Female,Black,0,17,0.0
80,100,Female,Black,0,18,0.0
80,100,Female,Black,0,19,0.0
80,100,Female,Black,0,20,0.0
80,100,Female,Black,0,21,0.0
80,100,Female,Black,0,22,0.0
80,100,Female,Black,0,23,0.0
80,100,Female,Black,0,24,0.0
80,100,Female,Black,0,25,0.0
80,100,Female,Black,0,26,0.0
80,100,Female,Black,0,27,0.0
80,100,Female,Black,0,28,0.0
80,100,Female,Black,0,29,0.0
80,100,Female,Black,0,30,0.0
80,100,Female,Black,0,31,0.0
80,100,Female,Black,0,32,0.0
80,100,Female,Black,0,33,0.0
80,100,Female,Black,0,34,0.0
80,100,Female,Black,0,35,0.0
80,100,Female,Black,0,36,0.0
80,100,Female,Black,0,37,0.0
80,100,Female,Black,0,38,0.0
80,100,Female,Black,0,39,0.0
80,100,Female,Black,0,40,0.0
80,100,Female,Black,0,41,0.0
80,100,Female,Black,0,42,0.0
80,100,Female,Black,0,44,0.0
80,100,Female,Black,0,45,0.0
80,100,Female,Black,0,46,0.0
80,100,Female,Black,0,47,0.0
80,100,Female,Black,0,48,0.0
80,100,Female,Black,0,49,0.0
80,100,Female,Black,0,50,0.0
80,100,Female,Black,0,51,0.0
80,100,Female,Black,0,53,0.0
80,100,Female,Black,0,54,0.0
80,100,Female,Black,0,55,0.0
80,100,Female,Black,0,56,0.0
80,100,Female,Black,1,1,2.595269716390373e-05
80,100,Female,Black,1,2,0.0005089760214117
80,100,Female,Black,1,4,0.0003376024504136
80,100,Female,Black,1,5,8.940669630776948e-05
80,100,Female,Black,1,6,0.0002175280129111
80,100,Female,Black,1,8,0.0004253173832617
80,100,Female,Black,1,9,0.0002208467873728
80,100,Female,Black,1,10,1.0762226620972628e-05
80,100,Female,Black,1,11,0.0002556178131951
80,100,Female,Black,1,12,0.000141013599493
80,100,Female,Black,1,13,9.613103520959408e-05
80,100,Female,Black,1,15,0.0006103665627795
80,100,Female,Black,1,16,0.0003218641067079
80,100,Female,Black,1,17,0.0001393763345346
80,100,Female,Black,1,18,0.0001490251850927
80,100,Female,Black,1,19,0.0002609270955688
80,100,Female,Black,1,20,0.0001090490765572
80,100,Female,Black,1,21,0.000141346499809
80,100,Female,Black,1,22,8.4055346601757e-05
80,100,Female,Black,1,23,0.0001725180896545
80,100,Female,Black,1,24,5.52543943028036e-05
80,100,Female,Black,1,25,0.0005673858425278
80,100,Female,Black,1,26,9.355550883416584e-05
80,100,Female,Black,1,27,0.0002596748868997
80,100,Female,Black,1,28,9.34537803065522e-05
80,100,Female,Black,1,29,9.877926284621826e-05
80,100,Female,Black,1,30,0.0003321802639742
80,100,Female,Black,1,31,0.0002508841499878
80,100,Female,Black,1,32,7.923565929661037e-05
80,100,Female,Black,1,33,0.0005405273411064
80,100,Female,Black,1,34,7.023643322919202e-05
80,100,Female,Black,1,35,0.0005989191835879
80,100,Female,Black,1,36,0.0002548960127917
80,100,Female,Black,1,37,0.0001123471461896
80,100,Female,Black,1,38,0.0004649148208004
80,100,Female,Black,1,39,0.0046358102699515
80,100,Female,Black,1,40,0.000198202796634
80,100,Female,Black,1,41,0.0002476469351492
80,100,Female,Black,1,42,0.0001268934709029
80,100,Female,Black,1,44,0.0004273360687585
80,100,Female,Black,1,45,3.4805301118775886e-05
80,100,Female,Black,1,46,0.0001808730233158
80,100,Female,Black,1,47,9.455492256616236e-05
80,100,Female,Black,1,48,0.0002643040927254
80,100,Female,Black,1,49,0.0003030416443273
80,100,Female,Black,1,50,0.000344483236714
80,100,Female,Black,1,51,0.00011496866655
80,100,Female,Black,1,53,0.0002868140095751
80,100,Female,Black,1,54,0.0001704208824335
80,100,Female,Black,1,55,0.0001850568405096
80,100,Female,Black,1,56,4.963613139845134e-05
80,100,Female,Latino,0,1,4.2438777111638415e-05
80,100,Female,Latino,0,2,0.0004828320298815
80,100,Female,Latino,0,4,9.981918033275428e-05
80,100,Female,Latino,0,5,0.0001797376286784
80,100,Female,Latino,0,6,0.0001186620013428
80,100,Female,Latino,0,8,0.0001285303949478
80,100,Female,Latino,0,9,0.0001058154610941
80,100,Female,Latino,0,10,2.743363806145197e-05
80,100,Female,Latino,0,11,0.0005436390661718
80,100,Female,Latino,0,12,2.731413870461926e-05
80,100,Female,Latino,0,13,0.0001197104206317
80,100,Female,Latino,0,15,0.0002743363806145
80,100,Female,Latino,0,16,0.0001086993206208
80,100,Female,Latino,0,17,6.578474433103278e-05
80,100,Female,Latino,0,18,0.0001158002812644
80,100,Female,Latino,0,19,0.0001971279381661
80,100,Female,Latino,0,20,9.405818763926388e-05
80,100,Female,Latino,0,21,0.0001046198061665
80,100,Female,Latino,0,22,0.0001261947350826
80,100,Female,Latino,0,23,0.0002874000177866
80,100,Female,Latino,0,24,2.9792186130083587e-05
80,100,Female,Latino,0,25,0.0001942019668669
80,100,Female,Latino,0,26,0.0001105534668148
80,100,Female,Latino,0,27,0.0001396296097091
80,100,Female,Latino,0,28,0.0001435779188262
80,100,Female,Latino,0,29,8.181962228854097e-05
80,100,Female,Latino,0,30,0.0002484555899905
80,100,Female,Latino,0,31,0.0001028761427304
80,100,Female,Latino,0,32,9.119214868072675e-06
80,100,Female,Latino,0,33,0.0002093202441683
80,100,Female,Latino,0,34,3.756317397734181e-05
80,100,Female,Latino,0,35,0.0001145056197347
80,100,Female,Latino,0,36,8.9603224186997e-05
80,100,Female,Latino,0,37,0.0001132691937529
80,100,Female,Latino,0,38,0.0003156747393372
80,100,Female,Latino,0,39,0.0001141446879152
80,100,Female,Latino,0,40,0.0001440716222045
80,100,Female,Latino,0,41,6.153339378269601e-05
80,100,Female,Latino,0,42,0.0001384710089397
80,100,Female,Latino,0,44,0.0001073490185013
80,100,Female,Latino,0,45,4.396709939731868e-05
80,100,Female,Latino,0,46,8.029357481400576e-05
80,100,Female,Latino,0,47,0.0001550266527572
80,100,Female,Latino,0,48,0.000641300352687
80,100,Female,Latino,0,49,0.0001905113754267
80,100,Female,Latino,0,50,0.0002532335821057
80,100,Female,Latino,0,51,0.0001405651822106
80,100,Female,Latino,0,53,0.000109199261747
80,100,Female,Latino,0,54,0.0001018155639394
80,100,Female,Latino,0,55,0.0001199721781113
80,100,Female,Latino,0,56,0.0001197104206317
80,100,Female,Latino,1,1,0.0
80,100,Female,Latino,1,2,0.0
80,100,Female,Latino,1,4,0.0
80,100,Female,Latino,1,5,0.0
80,100,Female,Latino,1,6,0.0
80,100,Female,Latino,1,8,0.0
80,100,Female,Latino,1,9,0.0
80,100,Female,Latino,1,10,0.0
80,100,Female,Latino,1,11,0.0
80,100,Female,Latino,1,12,0.0
80,100,Female,Latino,1,13,0.0
80,100,Female,Latino,1,15,0.0
80,100,Female,Latino,1,16,0.0
80,100,Female,Latino,1,17,0.0
80,100,Female,Latino,1,18,0.0
80,100,Female,Latino,1,19,0.0
80,100,Female,Latino,1,20,0.0
80,100,Female,Latino,1,21,0.0
80,100,Female,Latino,1,22,0.0
80,100,Female,Latino,1,23,0.0
80,100,Female,Latino,1,24,0.0
80,100,Female,Latino,1,25,0.0
80,100,Female,Latino,1,26,0.0
80,100,Female,Latino,1,27,0.0
80,100,Female,Latino,1,28,0.0
80,100,Female,Latino,1,29,0.0
80,100,Female,Latino,1,30,0.0
80,100,Female,Latino,1,31,0.0
80,100,Female,Latino,1,32,0.0
80,100,Female,Latino,1,33,0.0
80,100,Female,Latino,1,34,0.0
80,100,Female,Latino,1,35,0.0
80,100,Female,Latino,1,36,0.0
80,100,Female,Latino,1,37,0.0
80,100,Female,Latino,1,38,0.0
80,100,Female,Latino,1,39,0.0
80,100,Female,Latino,1,40,0.0
80,100,Female,Latino,1,41,0.0
80,100,Female,Latino,1,42,0.0
80,100,Female,Latino,1,44,0.0
80,100,Female,Latino,1,45,0.0
80,100,Female,Latino,1,46,0.0
80,100,Female,Latino,1,47,0.0
80,100,Female,Latino,1,48,0.0
80,100,Female,Latino,1,49,0.0
80,100,Female,Latino,1,50,0.0
80,100,Female,Latino,1,51,0.0
80,100,Female,Latino,1,53,0.0
80,100,Female,Latino,1,54,0.0
80,100,Female,Latino,1,55,0.0
80,100,Female,Latino,1,56,0.0
80,100,Female,Multiracial or Other,0,1,0.0
80,100,Female,Multiracial or Other,0,2,0.0
80,100,Female,Multiracial or Other,0,4,0.0
80,100,Female,Multiracial or Other,0,5,0.0
80,100,Female,Multiracial or Other,0,6,0.0
80,100,Female,Multiracial or Other,0,8,0.0
80,100,Female,Multiracial or Other,0,9,0.0
80,100,Female,Multiracial or Other,0,10,0.0
80,100,Female,Multiracial or Other,0,11,0.0
80,100,Female,Multiracial or Other,0,12,0.0
80,100,Female,Multiracial or Other,0,13,0.0
80,100,Female,Multiracial or Other,0,15,0.0
80,100,Female,Multiracial or Other,0,16,0.0
80,100,Female,Multiracial or Other,0,17,0.0
80,100,Female,Multiracial or Other,0,18,0.0
80,100,Female,Multiracial or Other,0,19,0.0
80,100,Female,Multiracial or Other,0,20,0.0
80,100,Female,Multiracial or Other,0,21,0.0
80,100,Female,Multiracial or Other,0,22,0.0
80,100,Female,Multiracial or Other,0,23,0.0
80,100,Female,Multiracial or Other,0,24,0.0
80,100,Female,Multiracial or Other,0,25,0.0
80,100,Female,Multiracial or Other,0,26,0.0
80,100,Female,Multiracial or Other,0,27,0.0
80,100,Female,Multiracial or Other,0,28,0.0
80,100,Female,Multiracial or Other,0,29,0.0
80,100,Female,Multiracial or Other,0,30,0.0
80,100,Female,Multiracial or Other,0,31,0.0
80,100,Female,Multiracial or Other,0,32,0.0
80,100,Female,Multiracial or Other,0,33,0.0
80,100,Female,Multiracial or Other,0,34,0.0
80,100,Female,Multiracial or Other,0,35,0.0
80,100,Female,Multiracial or Other,0,36,0.0
80,100,Female,Multiracial or Other,0,37,0.0
80,100,Female,Multiracial or Other,0,38,0.0
80,100,Female,Multiracial or Other,0,39,0.0
80,100,Female,Multiracial or Other,0,40,0.0
80,100,Female,Multiracial or Other,0,41,0.0
80,100,Female,Multiracial or Other,0,42,0.0
80,100,Female,Multiracial or Other,0,44,0.0
80,100,Female,Multiracial or Other,0,45,0.0
80,100,Female,Multiracial or Other,0,46,0.0
80,100,Female,Multiracial or Other,0,47,0.0
80,100,Female,Multiracial or Other,0,48,0.0
80,100,Female,Multiracial or Other,0,49,0.0
80,100,Female,Multiracial or Other,0,50,0.0
80,100,Female,Multiracial or Other,0,51,0.0
80,100,Female,Multiracial or Other,0,53,0.0
80,100,Female,Multiracial or Other,0,54,0.0
80,100,Female,Multiracial or Other,0,55,0.0
80,100,Female,Multiracial or Other,0,56,0.0
80,100,Female,Multiracial or Other,1,1,0.0
80,100,Female,Multiracial or Other,1,2,0.0
80,100,Female,Multiracial or Other,1,4,0.0
80,100,Female,Multiracial or Other,1,5,0.0
80,100,Female,Multiracial or Other,1,6,0.0
80,100,Female,Multiracial or Other,1,8,0.0
80,100,Female,Multiracial or Other,1,9,0.0
80,100,Female,Multiracial or Other,1,10,0.0
80,100,Female,Multiracial or Other,1,11,0.0
80,100,Female,Multiracial or Other,1,12,0.0
80,100,Female,Multiracial or Other,1,13,0.0
80,100,Female,Multiracial or Other,1,15,0.0
80,100,Female,Multiracial or Other,1,16,0.0
80,100,Female,Multiracial or Other,1,17,0.0
80,100,Female,Multiracial or Other,1,18,0.0
80,100,Female,Multiracial or Other,1,19,0.0
80,100,Female,Multiracial or Other,1,20,0.0
80,100,Female,Multiracial or Other,1,21,0.0
80,100,Female,Multiracial or Other,1,22,0.0
80,100,Female,Multiracial or Other,1,23,0.0
80,100,Female,Multiracial or Other,1,24,0.0
80,100,Female,Multiracial or Other,1,25,0.0
80,100,Female,Multiracial or Other,1,26,0.0
80,100,Female,Multiracial or Other,1,27,0.0
80,100,Female,Multiracial or Other,1,28,0.0
80,100,Female,Multiracial or Other,1,29,0.0
80,100,Female,Multiracial or Other,1,30,0.0
80,100,Female,Multiracial or Other,1,31,0.0
80,100,Female,Multiracial or Other,1,32,0.0
80,100,Female,Multiracial or Other,1,33,0.0
80,100,Female,Multiracial or Other,1,34,0.0
80,100,Female,Multiracial or Other,1,35,0.0
80,100,Female,Multiracial or Other,1,36,0.0
80,100,Female,Multiracial or Other,1,37,0.0
80,100,Female,Multiracial or Other,1,38,0.0
80,100,Female,Multiracial or Other,1,39,0.0
80,100,Female,Multiracial or Other,1,40,0.0
80,100,Female,Multiracial or Other,1,41,0.0
80,100,Female,Multiracial or Other,1,42,0.0
80,100,Female,Multiracial or Other,1,44,0.0
80,100,Female,Multiracial or Other,1,45,0.0
80,100,Female,Multiracial or Other,1,46,0.0
80,100,Female,Multiracial or Other,1,47,0.0
80,100,Female,Multiracial or Other,1,48,0.0
80,100,Female,Multiracial or Other,1,49,0.0
80,100,Female,Multiracial or Other,1,50,0.0
80,100,Female,Multiracial or Other,1,51,0.0
80,100,Female,Multiracial or Other,1,53,0.0
80,100,Female,Multiracial or Other,1,54,0.0
80,100,Female,Multiracial or Other,1,55,0.0
80,100,Female,Multiracial or Other,1,56,0.0
80,100,Female,NHOPI,0,1,0.0032967189316143
80,100,Female,NHOPI,0,2,0.0
80,100,Female,NHOPI,0,4,0.0
80,100,Female,NHOPI,0,5,0.0
80,100,Female,NHOPI,0,6,0.0
80,100,Female,NHOPI,0,8,0.0
80,100,Female,NHOPI,0,9,0.0
80,100,Female,NHOPI,0,10,0.0032967189316143
80,100,Female,NHOPI,0,11,0.0
80,100,Female,NHOPI,0,12,0.0
80,100,Female,NHOPI,0,13,0.0
80,100,Female,NHOPI,0,15,0.0
80,100,Female,NHOPI,0,16,0.0
80,100,Female,NHOPI,0,17,0.0
80,100,Female,NHOPI,0,18,0.0
80,100,Female,NHOPI,0,19,0.0
80,100,Female,NHOPI,0,20,0.0032967189316143
80,100,Female,NHOPI,0,21,0.0
80,100,Female,NHOPI,0,22,0.0
80,100,Female,NHOPI,0,23,0.0
80,100,Female,NHOPI,0,24,0.0
80,100,Female,NHOPI,0,25,0.0
80,100,Female,NHOPI,0,26,0.0
80,100,Female,NHOPI,0,27,0.0
80,100,Female,NHOPI,0,28,0.0
80,100,Female,NHOPI,0,29,0.0
80,100,Female,NHOPI,0,30,0.0
80,100,Female,NHOPI,0,31,0.0
80,100,Female,NHOPI,0,32,0.0
80,100,Female,NHOPI,0,33,0.0
80,100,Female,NHOPI,0,34,0.0
80,100,Female,NHOPI,0,35,0.0
80,100,Female,NHOPI,0,36,0.0
80,100,Female,NHOPI,0,37,0.0
80,100,Female,NHOPI,0,38,0.0
80,100,Female,NHOPI,0,39,0.0
80,100,Female,NHOPI,0,40,0.0
80,100,Female,NHOPI,0,41,0.0
80,100,Female,NHOPI,0,42,0.0
80,100,Female,NHOPI,0,44,0.0032967189316143
80,100,Female,NHOPI,0,45,0.0
80,100,Female,NHOPI,0,46,0.0032967189316143
80,100,Female,NHOPI,0,47,0.0
80,100,Female,NHOPI,0,48,0.0
80,100,Female,NHOPI,0,49,0.0
80,100,Female,NHOPI,0,50,0.0032967189316143
80,100,Female,NHOPI,0,51,0.0
80,100,Female,NHOPI,0,53,0.0
80,100,Female,NHOPI,0,54,0.0
80,100,Female,NHOPI,0,55,0.0
80,100,Female,NHOPI,0,56,0.0
80,100,Female,NHOPI,1,1,0.0
80,100,Female,NHOPI,1,2,0.0
80,100,Female,NHOPI,1,4,0.0
80,100,Female,NHOPI,1,5,0.0
80,100,Female,NHOPI,1,6,0.0
80,100,Female,NHOPI,1,8,0.0
80,100,Female,NHOPI,1,9,0.0
80,100,Female,NHOPI,1,10,0.0032967189316143
80,100,Female,NHOPI,1,11,0.0032967189316143
80,100,Female,NHOPI,1,12,0.0
80,100,Female,NHOPI,1,13,0.0
80,100,Female,NHOPI,1,15,0.0
80,100,Female,NHOPI,1,16,0.0
80,100,Female,NHOPI,1,17,0.0
80,100,Female,NHOPI,1,18,0.0
80,100,Female,NHOPI,1,19,0.0
80,100,Female,NHOPI,1,20,0.0
80,100,Female,NHOPI,1,21,0.0
80,100,Female,NHOPI,1,22,0.0
80,100,Female,NHOPI,1,23,0.0
80,100,Female,NHOPI,1,24,0.0
80,100,Female,NHOPI,1,25,0.0
80,100,Female,NHOPI,1,26,0.0
80,100,Female,NHOPI,1,27,0.0
80,100,Female,NHOPI,1,28,0.0
80,100,Female,NHOPI,1,29,0.0
80,100,Female,NHOPI,1,30,0.0
80,100,Female,NHOPI,1,31,0.0
80,100,Female,NHOPI,1,32,0.0
80,100,Female,NHOPI,1,33,0.0
80,100,Female,NHOPI,1,34,0.0
80,100,Female,NHOPI,1,35,0.0
80,100,Female,NHOPI,1,36,0.0
80,100,Female,NHOPI,1,37,0.0
80,100,Female,NHOPI,1,38,0.0032967189316143
80,100,Female,NHOPI,1,39,0.0
80,100,Female,NHOPI,1,40,0.0
80,100,Female,NHOPI,1,41,0.0
80,100,Female,NHOPI,1,42,0.0
80,100,Female,NHOPI,1,44,0.0
80,100,Female,NHOPI,1,45,0.0
80,100,Female,NHOPI,1,46,0.0
80,100,Female,NHOPI,1,47,0.0
80,100,Female,NHOPI,1,48,0.0
80,100,Female,NHOPI,1,49,0.0
80,100,Female,NHOPI,1,50,0.0
80,100,Female,NHOPI,1,51,0.0
80,100,Female,NHOPI,1,53,0.0
80,100,Female,NHOPI,1,54,0.0
80,100,Female,NHOPI,1,55,0.0
80,100,Female,NHOPI,1,56,0.0032967189316143
80,100,Female,White,0,1,0.0001243857057998
80,100,Female,White,0,2,0.0003305486329865
80,100,Female,White,0,4,0.0002219573661638
80,100,Female,White,0,5,0.0002052245613652
80,100,Female,White,0,6,0.0001222732483424
80,100,Female,White,0,8,0.0001725518275487
80,100,Female,White,0,9,6.795250643276914e-05
80,100,Female,White,0,10,2.2339483787176112e-05
80,100,Female,White,0,11,0.0009421434466765
80,100,Female,White,0,12,9.076925360942218e-05
80,100,Female,White,0,13,0.0001575446503307
80,100,Female,White,0,15,0.0002988868865318
80,100,Female,White,0,16,0.000101179607503
80,100,Female,White,0,17,0.0004600024812411
80,100,Female,White,0,18,0.0002484682606891
80,100,Female,White,0,19,0.000243589312677
80,100,Female,White,0,20,0.0001785113898966
80,100,Female,White,0,21,0.0001921415699133
80,100,Female,White,0,22,0.0001790234707626
80,100,Female,White,0,23,0.0001053368714686
80,100,Female,White,0,24,9.638732790546002e-05
80,100,Female,White,0,25,0.0009886745200072
80,100,Female,White,0,26,0.0001115563731421
80,100,Female,White,0,27,0.000112637446719
80,100,Female,White,0,28,0.0003565128929326
80,100,Female,White,0,29,0.0001514652260384
80,100,Female,White,0,30,0.0005923981096369
80,100,Female,White,0,31,0.0002708662409195
80,100,Female,White,0,32,6.835741095760513e-05
80,100,Female,White,0,33,0.000218622010475
80,100,Female,White,0,34,5.3217005123096434e-05
80,100,Female,White,0,35,0.0014789136002726
80,100,Female,White,0,36,0.0001254953353926
80,100,Female,White,0,37,0.0002448675071076
80,100,Female,White,0,38,0.0002737174645081
80,100,Female,White,0,39,0.0001122977121662
80,100,Female,White,0,40,0.0002092809587788
80,100,Female,White,0,41,9.367842689366456e-05
80,100,Female,White,0,42,0.0001588325601203
80,100,Female,White,0,44,0.0001309323218946
80,100,Female,White,0,45,0.0001132362432347
80,100,Female,White,0,46,7.952036430664525e-05
80,100,Female,White,0,47,0.0001988009107666
80,100,Female,White,0,48,0.0018793117305281
80,100,Female,White,0,49,0.0002941142416371
80,100,Female,White,0,50,8.610317592143375e-05
80,100,Female,White,0,51,0.000167438242938
80,100,Female,White,0,53,0.0001505498013311
