age_start,age_end,sex,race_ethnicity,born_in_us,state,gq_person_emigration_rate
60,70,Male,White,0,24,0.00044699437473748115
60,70,Male,White,0,25,0.001301179618094926
60,70,Male,White,0,26,0.001074046324147721
60,70,Male,White,0,27,0.000981395388612313
60,70,Male,White,0,28,0.06977674921444736
60,70,Male,White,0,29,0.0007860683191143627
60,70,Male,White,0,30,0.002153131281854409
60,70,Male,White,0,31,0.0009904168213198796
60,70,Male,White,0,32,0.0002035702769220973
60,70,Male,White,0,33,0.0009575756453970292
60,70,Male,White,0,34,0.00023680229656380743
60,70,Male,White,0,35,0.002394919692787432
60,70,Male,White,0,36,0.0008676180884479647
60,70,Male,White,0,37,0.001074081854632577
60,70,Male,White,0,38,0.0020196393369431194
60,70,Male,White,0,39,0.0007861615986969865
60,70,Male,White,0,40,0.0033093937570078938
60,70,Male,White,0,41,0.0006134964316262029
60,70,Male,White,0,42,0.005587816843757155
60,70,Male,White,0,44,0.0022400625193574274
60,70,Male,White,0,45,0.0005642204110058621
60,70,Male,White,0,46,0.0006894403826910759
60,70,Male,White,0,47,0.0008759415859357483
60,70,Male,White,0,48,0.002355586318959281
60,70,Male,White,0,49,0.0014609448093838087
60,70,Male,White,0,50,0.001014422132090248
60,70,Male,White,0,51,0.0009747715261010551
60,70,Male,White,0,53,0.0046032614958397
60,70,Male,White,0,54,0.0007232313290910233
60,70,Male,White,0,55,0.0006485401594898419
60,70,Male,White,0,56,0.0011032480565324279
60,70,Male,White,1,1,6.183976587643511e-05
60,70,Male,White,1,2,0.0019171656067333643
60,70,Male,White,1,4,0.00023713651127320594
60,70,Male,White,1,5,8.81018867682145e-05
60,70,Male,White,1,6,0.00036681913692709987
60,70,Male,White,1,8,0.000859905354778111
60,70,Male,White,1,9,0.00011999598051928539
60,70,Male,White,1,10,3.508023612413738e-05
60,70,Male,White,1,11,0.0010666680581850126
60,70,Male,White,1,12,0.0002556690603720429
60,70,Male,White,1,13,0.00013070040877254845
60,70,Male,White,1,15,0.00027162303313221976
60,70,Male,White,1,16,0.0004330773300130985
60,70,Male,White,1,17,0.00011106761067102536
60,70,Male,White,1,18,0.00011717497482908875
60,70,Male,White,1,19,0.00010201672568617187
60,70,Male,White,1,20,9.691743273550355e-05
60,70,Male,White,1,21,9.217221572978111e-05
60,70,Male,White,1,22,0.0002369197210192416
60,70,Male,White,1,23,9.664275248087518e-05
60,70,Male,White,1,24,8.056627609804345e-05
60,70,Male,White,1,25,0.0003030770075769881
60,70,Male,White,1,26,0.00024384930656655692
60,70,Male,White,1,27,0.0003671039922429065
60,70,Male,White,1,28,0.0001685260530073483
60,70,Male,White,1,29,0.00032186600715652117
60,70,Male,White,1,30,0.0001986689644652067
60,70,Male,White,1,31,0.0001022096408792755
60,70,Male,White,1,32,7.085855532744468e-05
60,70,Male,White,1,33,0.00013304339225061603
60,70,Male,White,1,34,6.742797829471686e-05
60,70,Male,White,1,35,0.00032107604230515824
60,70,Male,White,1,36,0.00022777173256311953
60,70,Male,White,1,37,0.0006404515977410276
60,70,Male,White,1,38,0.00018640814166817512
60,70,Male,White,1,39,8.99890054675957e-05
60,70,Male,White,1,40,0.00021171573120375552
60,70,Male,White,1,41,0.000569147418007532
60,70,Male,White,1,42,0.0002127794313198316
60,70,Male,White,1,44,0.00020048068966128203
60,70,Male,White,1,45,8.63752291723015e-05
60,70,Male,White,1,46,6.775030405056826e-05
60,70,Male,White,1,47,8.872631480910877e-05
60,70,Male,White,1,48,0.00040857826429101436
60,70,Male,White,1,49,0.0006358545650625021
60,70,Male,White,1,50,0.00020071563533175356
60,70,Male,White,1,51,0.00014065071258673642
60,70,Male,White,1,53,0.0006591681560166678
60,70,Male,White,1,54,0.00010647815843094922
60,70,Male,White,1,55,0.0003890691234748759
60,70,Male,White,1,56,0.00010105225906657743
70,80,Female,AIAN,0,1,0.0
70,80,Female,AIAN,0,2,0.0
70,80,Female,AIAN,0,4,0.0
70,80,Female,AIAN,0,5,0.0
70,80,Female,AIAN,0,6,0.0
70,80,Female,AIAN,0,8,0.0
70,80,Female,AIAN,0,9,0.0
70,80,Female,AIAN,0,10,0.0
70,80,Female,AIAN,0,11,0.0
70,80,Female,AIAN,0,12,0.0
70,80,Female,AIAN,0,13,0.0
70,80,Female,AIAN,0,15,0.0
70,80,Female,AIAN,0,16,0.0
70,80,Female,AIAN,0,17,0.0
70,80,Female,AIAN,0,18,0.0
70,80,Female,AIAN,0,19,0.0
70,80,Female,AIAN,0,20,0.0
70,80,Female,AIAN,0,21,0.0
70,80,Female,AIAN,0,22,0.0
70,80,Female,AIAN,0,23,0.0
70,80,Female,AIAN,0,24,0.0
70,80,Female,AIAN,0,25,0.0
70,80,Female,AIAN,0,26,0.0
70,80,Female,AIAN,0,27,0.0
70,80,Female,AIAN,0,28,0.0
70,80,Female,AIAN,0,29,0.0
70,80,Female,AIAN,0,30,0.0
70,80,Female,AIAN,0,31,0.0
70,80,Female,AIAN,0,32,0.0
70,80,Female,AIAN,0,33,0.0
70,80,Female,AIAN,0,34,0.0
70,80,Female,AIAN,0,35,0.0
70,80,Female,AIAN,0,36,1.6710015661375934e-05
70,80,Female,AIAN,0,37,0.0
70,80,Female,AIAN,0,38,0.0
70,80,Female,AIAN,0,39,0.0
70,80,Female,AIAN,0,40,0.0
70,80,Female,AIAN,0,41,0.0
70,80,Female,AIAN,0,42,0.0
70,80,Female,AIAN,0,44,0.0
70,80,Female,AIAN,0,45,0.0
70,80,Female,AIAN,0,46,0.0
70,80,Female,AIAN,0,47,0.0
70,80,Female,AIAN,0,48,0.0
70,80,Female,AIAN,0,49,0.0
70,80,Female,AIAN,0,50,0.0
70,80,Female,AIAN,0,51,0.0
70,80,Female,AIAN,0,53,0.0
70,80,Female,AIAN,0,54,0.0
70,80,Female,AIAN,0,55,0.0
70,80,Female,AIAN,0,56,0.0
70,80,Female,AIAN,1,1,0.0
70,80,Female,AIAN,1,2,0.0
70,80,Female,AIAN,1,4,0.0
70,80,Female,AIAN,1,5,0.0
70,80,Female,AIAN,1,6,0.0
70,80,Female,AIAN,1,8,0.0
70,80,Female,AIAN,1,9,0.0
70,80,Female,AIAN,1,10,0.0
70,80,Female,AIAN,1,11,0.0
70,80,Female,AIAN,1,12,0.0
70,80,Female,AIAN,1,13,0.0
70,80,Female,AIAN,1,15,0.0
70,80,Female,AIAN,1,16,0.0
70,80,Female,AIAN,1,17,0.0
70,80,Female,AIAN,1,18,0.0
70,80,Female,AIAN,1,19,0.0
70,80,Female,AIAN,1,20,0.0
70,80,Female,AIAN,1,21,0.0
70,80,Female,AIAN,1,22,0.0
70,80,Female,AIAN,1,23,0.0
70,80,Female,AIAN,1,24,0.0
70,80,Female,AIAN,1,25,0.0
70,80,Female,AIAN,1,26,0.0
70,80,Female,AIAN,1,27,0.0
70,80,Female,AIAN,1,28,0.0
70,80,Female,AIAN,1,29,0.0
70,80,Female,AIAN,1,30,0.0
70,80,Female,AIAN,1,31,0.0
70,80,Female,AIAN,1,32,0.0
70,80,Female,AIAN,1,33,0.0
70,80,Female,AIAN,1,34,0.0
70,80,Female,AIAN,1,35,0.0
70,80,Female,AIAN,1,36,0.0
70,80,Female,AIAN,1,37,0.0
70,80,Female,AIAN,1,38,0.0
70,80,Female,AIAN,1,39,0.0
70,80,Female,AIAN,1,40,0.0
70,80,Female,AIAN,1,41,0.0
70,80,Female,AIAN,1,42,0.0
70,80,Female,AIAN,1,44,0.0
70,80,Female,AIAN,1,45,0.0
70,80,Female,AIAN,1,46,0.0
70,80,Female,AIAN,1,47,0.0
70,80,Female,AIAN,1,48,0.0
70,80,Female,AIAN,1,49,0.0
70,80,Female,AIAN,1,50,0.0
70,80,Female,AIAN,1,51,0.0
70,80,Female,AIAN,1,53,0.0
70,80,Female,AIAN,1,54,0.0
70,80,Female,AIAN,1,55,0.0
70,80,Female,AIAN,1,56,0.0
70,80,Female,Asian,0,1,6.439343489365462e-05
70,80,Female,Asian,0,2,0.017756387058106785
70,80,Female,Asian,0,4,0.00013537694807339888
70,80,Female,Asian,0,5,9.68664726476081e-05
70,80,Female,Asian,0,6,7.192049280592208e-05
70,80,Female,Asian,0,8,0.00015796131758986844
70,80,Female,Asian,0,9,7.445450166787968e-05
70,80,Female,Asian,0,10,3.519158026106393e-05
70,80,Female,Asian,0,11,0.0005113376316401023
70,80,Female,Asian,0,12,7.45106660202476e-05
70,80,Female,Asian,0,13,8.504235749496221e-05
70,80,Female,Asian,0,15,3.541531772589768e-05
70,80,Female,Asian,0,16,0.00010105266388104815
70,80,Female,Asian,0,17,7.110547167693185e-05
70,80,Female,Asian,0,18,0.00014744949334812797
70,80,Female,Asian,0,19,0.00012965944756462264
70,80,Female,Asian,0,20,0.00010755872149851178
70,80,Female,Asian,0,21,0.00010056483589521079
70,80,Female,Asian,0,22,0.00011363491302104736
70,80,Female,Asian,0,23,0.00011878487860837055
70,80,Female,Asian,0,24,3.6818430940515313e-05
70,80,Female,Asian,0,25,0.00021426300455521291
70,80,Female,Asian,0,26,7.65830359464363e-05
70,80,Female,Asian,0,27,0.00010779500030163215
70,80,Female,Asian,0,28,0.00017389015306684571
70,80,Female,Asian,0,29,7.645679592620545e-05
70,80,Female,Asian,0,30,0.0007778969204861239
70,80,Female,Asian,0,31,0.00010482629805202044
70,80,Female,Asian,0,32,1.656081909297079e-05
70,80,Female,Asian,0,33,0.0001648721545255759
70,80,Female,Asian,0,34,0.0001728215295813059
70,80,Female,Asian,0,35,0.00023082101633580622
70,80,Female,Asian,0,36,9.851369373977122e-05
70,80,Female,Asian,0,37,0.00012873532473815135
70,80,Female,Asian,0,38,0.0002467338250000041
70,80,Female,Asian,0,39,8.58545140203815e-05
70,80,Female,Asian,0,40,0.00011172481323368394
70,80,Female,Asian,0,41,7.062996310478489e-05
70,80,Female,Asian,0,42,0.0005890978288173528
70,80,Female,Asian,0,44,0.00016656242481451956
70,80,Female,Asian,0,45,6.42879434387418e-05
70,80,Female,Asian,0,46,3.91349809169771e-05
70,80,Female,Asian,0,47,0.00010649930627562166
70,80,Female,Asian,0,48,0.00012621015277823605
70,80,Female,Asian,0,49,0.001294808257030617
70,80,Female,Asian,0,50,0.0001907667024002575
70,80,Female,Asian,0,51,7.799993935559787e-05
70,80,Female,Asian,0,53,7.126422625047127e-05
70,80,Female,Asian,0,54,6.884451519681229e-05
70,80,Female,Asian,0,55,7.603995890850847e-05
70,80,Female,Asian,0,56,0.00015860353848085634
70,80,Female,Asian,1,1,0.0
70,80,Female,Asian,1,2,0.0
70,80,Female,Asian,1,4,9.441533512705687e-06
70,80,Female,Asian,1,5,9.067450358886166e-06
70,80,Female,Asian,1,6,3.543355727588973e-06
70,80,Female,Asian,1,8,6.748275555555666e-06
70,80,Female,Asian,1,9,6.800587769164624e-06
70,80,Female,Asian,1,10,0.0
70,80,Female,Asian,1,11,6.620949601677257e-05
70,80,Female,Asian,1,12,7.484756392937676e-06
70,80,Female,Asian,1,13,5.470153217285964e-06
70,80,Female,Asian,1,15,3.8329910310092257e-07
70,80,Female,Asian,1,16,0.0
70,80,Female,Asian,1,17,8.3789476812057e-06
70,80,Female,Asian,1,18,1.8665443026005033e-05
70,80,Female,Asian,1,19,0.0
70,80,Female,Asian,1,20,2.1012594544245184e-05
70,80,Female,Asian,1,21,1.4264647515808725e-05
70,80,Female,Asian,1,22,0.0
70,80,Female,Asian,1,23,4.128356810457584e-05
70,80,Female,Asian,1,24,3.387165336765392e-06
70,80,Female,Asian,1,25,1.9053954509804237e-05
70,80,Female,Asian,1,26,8.224460833333468e-06
70,80,Female,Asian,1,27,2.0023413916627367e-05
70,80,Female,Asian,1,28,1.0200881653746938e-05
70,80,Female,Asian,1,29,1.869029714454832e-05
70,80,Female,Asian,1,30,2.4034954033485933e-05
70,80,Female,Asian,1,31,0.0
70,80,Female,Asian,1,32,0.0
70,80,Female,Asian,1,33,0.0024508022970018035
70,80,Female,Asian,1,34,1.3342598056611965e-05
70,80,Female,Asian,1,35,7.898303222579621e-05
70,80,Female,Asian,1,36,1.927490363137047e-05
70,80,Female,Asian,1,37,5.43204843481261e-06
70,80,Female,Asian,1,38,0.0
70,80,Female,Asian,1,39,1.2496806584362347e-05
70,80,Female,Asian,1,40,7.418823020906863e-06
70,80,Female,Asian,1,41,7.466177210402014e-06
70,80,Female,Asian,1,42,6.688252774248311e-06
70,80,Female,Asian,1,44,2.3394021925926308e-05
70,80,Female,Asian,1,45,5.276847050960821e-06
70,80,Female,Asian,1,46,0.0
70,80,Female,Asian,1,47,4.685051120011944e-06
70,80,Female,Asian,1,48,1.5653307769906085e-05
70,80,Female,Asian,1,49,7.645105204551082e-06
70,80,Female,Asian,1,50,0.0
70,80,Female,Asian,1,51,2.6404087952512765e-06
70,80,Female,Asian,1,53,1.6985011078842916e-06
70,80,Female,Asian,1,54,0.0
70,80,Female,Asian,1,55,0.0
70,80,Female,Asian,1,56,0.0
70,80,Female,Black,0,1,2.943878598061197e-06
70,80,Female,Black,0,2,0.0
70,80,Female,Black,0,4,7.1724134673253885e-06
70,80,Female,Black,0,5,1.9658841954559925e-05
70,80,Female,Black,0,6,9.077614785433163e-06
70,80,Female,Black,0,8,1.5468339434649006e-05
70,80,Female,Black,0,9,0.0
70,80,Female,Black,0,10,0.0
70,80,Female,Black,0,11,6.522496819496183e-06
70,80,Female,Black,0,12,1.652664856067888e-06
70,80,Female,Black,0,13,4.621584764294003e-06
70,80,Female,Black,0,15,9.969043434343596e-06
70,80,Female,Black,0,16,0.0
70,80,Female,Black,0,17,3.7712018150337953e-06
70,80,Female,Black,0,18,6.081634816098694e-06
70,80,Female,Black,0,19,4.458835182832207e-06
70,80,Female,Black,0,20,0.0
70,80,Female,Black,0,21,3.298029406850513e-06
70,80,Female,Black,0,22,9.194157088792e-06
70,80,Female,Black,0,23,0.0
70,80,Female,Black,0,24,7.251711694335495e-07
70,80,Female,Black,0,25,2.8304926710134674e-06
70,80,Female,Black,0,26,2.743630405698942e-06
70,80,Female,Black,0,27,4.326884449924718e-06
70,80,Female,Black,0,28,1.3869973473869354e-05
70,80,Female,Black,0,29,0.0
70,80,Female,Black,0,30,0.0
70,80,Female,Black,0,31,6.658640016867071e-06
70,80,Female,Black,0,32,0.0
70,80,Female,Black,0,33,1.7903588208617072e-05
70,80,Female,Black,0,34,3.007974703316429e-06
70,80,Female,Black,0,35,4.152784957265026e-05
70,80,Female,Black,0,36,3.390437960279175e-06
70,80,Female,Black,0,37,3.320917939011622e-06
70,80,Female,Black,0,38,0.0
70,80,Female,Black,0,39,0.00014546598193651986
70,80,Female,Black,0,40,3.822552602275541e-06
70,80,Female,Black,0,41,6.914489239190042e-06
70,80,Female,Black,0,42,2.3508954592824562e-06
70,80,Female,Black,0,44,0.0
70,80,Female,Black,0,45,0.0
70,80,Female,Black,0,46,1.6245848559671047e-05
70,80,Female,Black,0,47,3.847700974658932e-06
70,80,Female,Black,0,48,1.4481019595013496e-05
70,80,Female,Black,0,49,9.32032746052841e-06
70,80,Female,Black,0,50,0.0
70,80,Female,Black,0,51,1.08105461764909e-06
70,80,Female,Black,0,53,4.59908687927778e-06
70,80,Female,Black,0,54,8.27618700209657e-06
70,80,Female,Black,0,55,5.276847050960821e-06
70,80,Female,Black,0,56,0.0
70,80,Female,Black,1,1,8.848802619735721e-06
70,80,Female,Black,1,2,0.00010327354701175986
70,80,Female,Black,1,4,5.925196859270002e-05
70,80,Female,Black,1,5,1.6629507727141363e-05
70,80,Female,Black,1,6,4.115751601755678e-05
70,80,Female,Black,1,8,5.941253557377287e-05
70,80,Female,Black,1,9,3.852981925763323e-05
70,80,Female,Black,1,10,9.67647154706426e-06
70,80,Female,Black,1,11,4.9091082279793555e-05
70,80,Female,Black,1,12,2.399005199665509e-05
70,80,Female,Black,1,13,1.5204851505367581e-05
70,80,Female,Black,1,15,8.139334227875597e-05
70,80,Female,Black,1,16,5.248892423392628e-05
70,80,Female,Black,1,17,2.109515801892426e-05
70,80,Female,Black,1,18,3.0395360447816044e-05
70,80,Female,Black,1,19,4.731133590044849e-05
70,80,Female,Black,1,20,3.627917589960142e-05
70,80,Female,Black,1,21,2.6223089893256483e-05
70,80,Female,Black,1,22,1.2393720086467994e-05
70,80,Female,Black,1,23,5.1522548289242464e-05
70,80,Female,Black,1,24,7.316370181406016e-06
70,80,Female,Black,1,25,0.00010223338727500103
70,80,Female,Black,1,26,1.7888162945944514e-05
70,80,Female,Black,1,27,4.29780939056243e-05
70,80,Female,Black,1,28,1.803330249555398e-05
70,80,Female,Black,1,29,1.788019705600587e-05
70,80,Female,Black,1,30,0.0001066012453297937
70,80,Female,Black,1,31,2.7668081800205708e-05
70,80,Female,Black,1,32,9.515954249075135e-06
70,80,Female,Black,1,33,6.753576636117769e-05
70,80,Female,Black,1,34,1.2784006638534066e-05
70,80,Female,Black,1,35,0.00010960758024925246
70,80,Female,Black,1,36,4.498394209868212e-05
70,80,Female,Black,1,37,1.8847606617719348e-05
70,80,Female,Black,1,38,9.300631926138324e-05
70,80,Female,Black,1,39,0.0007835922362313487
70,80,Female,Black,1,40,3.470677926135305e-05
70,80,Female,Black,1,41,4.5875985567358706e-05
70,80,Female,Black,1,42,2.5659297259768497e-05
70,80,Female,Black,1,44,7.491680804630543e-05
70,80,Female,Black,1,45,7.027241602695645e-06
70,80,Female,Black,1,46,5.101058687664126e-05
70,80,Female,Black,1,47,1.6795548547497452e-05
70,80,Female,Black,1,48,4.3105535250916914e-05
70,80,Female,Black,1,49,8.179727946128082e-05
70,80,Female,Black,1,50,6.971728388521087e-05
70,80,Female,Black,1,51,2.1717945534491224e-05
70,80,Female,Black,1,53,4.988125501024664e-05
70,80,Female,Black,1,54,2.5111311624089876e-05
70,80,Female,Black,1,55,2.7254718852894765e-05
70,80,Female,Black,1,56,7.553226810164549e-05
70,80,Female,Latino,0,1,8.245739174479242e-05
70,80,Female,Latino,0,2,0.0002985270045744305
70,80,Female,Latino,0,4,0.00011007678839805175
70,80,Female,Latino,0,5,0.00010849784504690734
70,80,Female,Latino,0,6,0.00020705974842308533
70,80,Female,Latino,0,8,0.00016629069858357123
70,80,Female,Latino,0,9,0.00010764884323886546
70,80,Female,Latino,0,10,3.712232509631051e-05
70,80,Female,Latino,0,11,0.0005811784546108387
70,80,Female,Latino,0,12,3.8770528041430686e-05
70,80,Female,Latino,0,13,0.00012639860283613098
70,80,Female,Latino,0,15,0.0002474579186150948
70,80,Female,Latino,0,16,0.00012171394942262943
70,80,Female,Latino,0,17,8.423049992181321e-05
70,80,Female,Latino,0,18,0.00016195612477324533
70,80,Female,Latino,0,19,0.0001505561061021472
70,80,Female,Latino,0,20,0.0001100360009067067
70,80,Female,Latino,0,21,0.00014750150748444127
70,80,Female,Latino,0,22,0.00016494049003244602
70,80,Female,Latino,0,23,0.00018739566648002962
70,80,Female,Latino,0,24,6.198171979991946e-05
70,80,Female,Latino,0,25,0.00031581061550948347
70,80,Female,Latino,0,26,0.00012443531278741736
70,80,Female,Latino,0,27,0.00015677534284855204
70,80,Female,Latino,0,28,0.00025697553086952157
70,80,Female,Latino,0,29,0.00010002057064857022
70,80,Female,Latino,0,30,0.00039710657433340233
70,80,Female,Latino,0,31,0.00011305661257577832
70,80,Female,Latino,0,32,1.9444665265908733e-05
70,80,Female,Latino,0,33,0.0002505501280604979
70,80,Female,Latino,0,34,3.9315177218660406e-05
70,80,Female,Latino,0,35,0.00018134615364231543
70,80,Female,Latino,0,36,0.0001286351724787528
70,80,Female,Latino,0,37,0.00015458244057004426
70,80,Female,Latino,0,38,0.00030782504143648425
70,80,Female,Latino,0,39,0.00012939850673973345
70,80,Female,Latino,0,40,0.00012486693305072737
70,80,Female,Latino,0,41,0.00011575778793473169
70,80,Female,Latino,0,42,0.00015337086486075975
70,80,Female,Latino,0,44,0.0003571316693235004
70,80,Female,Latino,0,45,7.972305499758314e-05
70,80,Female,Latino,0,46,9.117302656786617e-05
70,80,Female,Latino,0,47,0.00012434464879454755
70,80,Female,Latino,0,48,0.0006398465679482761
70,80,Female,Latino,0,49,0.00019178362600445897
70,80,Female,Latino,0,50,0.00027708156286507035
70,80,Female,Latino,0,51,0.0001422878529226037
70,80,Female,Latino,0,53,0.00014989773548374703
70,80,Female,Latino,0,54,0.00011984633667177648
70,80,Female,Latino,0,55,0.00010148265323746583
70,80,Female,Latino,0,56,0.00015614109277409642
70,80,Female,Latino,1,1,0.0
70,80,Female,Latino,1,2,0.0
70,80,Female,Latino,1,4,0.0
70,80,Female,Latino,1,5,4.5257542412412454e-06
70,80,Female,Latino,1,6,5.87525872178317e-08
70,80,Female,Latino,1,8,3.964887329948705e-07
70,80,Female,Latino,1,9,0.0
70,80,Female,Latino,1,10,0.0
70,80,Female,Latino,1,11,0.0
70,80,Female,Latino,1,12,6.299919666591429e-08
70,80,Female,Latino,1,13,2.3356187930231855e-07
70,80,Female,Latino,1,15,0.0
70,80,Female,Latino,1,16,0.0
70,80,Female,Latino,1,17,0.0
70,80,Female,Latino,1,18,1.0602650194481864e-06
70,80,Female,Latino,1,19,8.254485260194935e-07
70,80,Female,Latino,1,20,6.87098106743033e-07
70,80,Female,Latino,1,21,0.0
70,80,Female,Latino,1,22,0.0
70,80,Female,Latino,1,23,0.0
70,80,Female,Latino,1,24,0.0
70,80,Female,Latino,1,25,2.725759264448266e-07
70,80,Female,Latino,1,26,2.416454990997129e-07
70,80,Female,Latino,1,27,4.987084844701106e-07
70,80,Female,Latino,1,28,0.0
70,80,Female,Latino,1,29,4.125337455779835e-07
70,80,Female,Latino,1,30,0.0
70,80,Female,Latino,1,31,0.0
70,80,Female,Latino,1,32,0.0
70,80,Female,Latino,1,33,0.0
70,80,Female,Latino,1,34,1.7714283531624147e-07
70,80,Female,Latino,1,35,0.0
70,80,Female,Latino,1,36,0.0
70,80,Female,Latino,1,37,0.0
70,80,Female,Latino,1,38,0.0
70,80,Female,Latino,1,39,0.0
70,80,Female,Latino,1,40,0.0
70,80,Female,Latino,1,41,4.952081293888649e-07
70,80,Female,Latino,1,42,0.0
70,80,Female,Latino,1,44,0.0
70,80,Female,Latino,1,45,0.0
70,80,Female,Latino,1,46,0.0
70,80,Female,Latino,1,47,4.014760126551834e-07
70,80,Female,Latino,1,48,6.143928530532946e-08
70,80,Female,Latino,1,49,6.465051392600228e-07
70,80,Female,Latino,1,50,0.0
70,80,Female,Latino,1,51,2.8446226127441e-07
70,80,Female,Latino,1,53,5.872427581888763e-07
70,80,Female,Latino,1,54,1.81050544457714e-05
70,80,Female,Latino,1,55,0.0
70,80,Female,Latino,1,56,0.0
70,80,Female,Multiracial or Other,0,1,0.0
70,80,Female,Multiracial or Other,0,2,0.0
70,80,Female,Multiracial or Other,0,4,0.0
70,80,Female,Multiracial or Other,0,5,1.3601175538329248e-05
70,80,Female,Multiracial or Other,0,6,3.4974451384275215e-06
70,80,Female,Multiracial or Other,0,8,8.122924279835524e-06
70,80,Female,Multiracial or Other,0,9,0.0
70,80,Female,Multiracial or Other,0,10,0.0
70,80,Female,Multiracial or Other,0,11,3.310474800838628e-05
70,80,Female,Multiracial or Other,0,12,9.742096859769422e-07
70,80,Female,Multiracial or Other,0,13,2.6725843784378876e-06
70,80,Female,Multiracial or Other,0,15,0.0
70,80,Female,Multiracial or Other,0,16,0.0
70,80,Female,Multiracial or Other,0,17,0.0
70,80,Female,Multiracial or Other,0,18,0.0
70,80,Female,Multiracial or Other,0,19,2.9242527407407883e-05
70,80,Female,Multiracial or Other,0,20,0.0
70,80,Female,Multiracial or Other,0,21,0.0
70,80,Female,Multiracial or Other,0,22,0.0
70,80,Female,Multiracial or Other,0,23,0.0
70,80,Female,Multiracial or Other,0,24,0.0
70,80,Female,Multiracial or Other,0,25,0.0
70,80,Female,Multiracial or Other,0,26,0.0
70,80,Female,Multiracial or Other,0,27,0.0
70,80,Female,Multiracial or Other,0,28,0.0
70,80,Female,Multiracial or Other,0,29,0.0
70,80,Female,Multiracial or Other,0,30,0.0
70,80,Female,Multiracial or Other,0,31,2.5613892619627346e-05
70,80,Female,Multiracial or Other,0,32,0.0
70,80,Female,Multiracial or Other,0,33,0.0
70,80,Female,Multiracial or Other,0,34,0.0
70,80,Female,Multiracial or Other,0,35,0.0
70,80,Female,Multiracial or Other,0,36,1.5413338018545882e-05
70,80,Female,Multiracial or Other,0,37,0.0
70,80,Female,Multiracial or Other,0,38,0.0
70,80,Female,Multiracial or Other,0,39,4.248309066451509e-06
70,80,Female,Multiracial or Other,0,40,1.124712592592611e-05
70,80,Female,Multiracial or Other,0,41,1.110475724331945e-05
70,80,Female,Multiracial or Other,0,42,8.685899229923134e-06
70,80,Female,Multiracial or Other,0,44,0.0
70,80,Female,Multiracial or Other,0,45,9.747509135802628e-06
70,80,Female,Multiracial or Other,0,46,0.0
70,80,Female,Multiracial or Other,0,47,0.0
70,80,Female,Multiracial or Other,0,48,4.493089998577397e-06
70,80,Female,Multiracial or Other,0,49,0.0
70,80,Female,Multiracial or Other,0,50,0.0
70,80,Female,Multiracial or Other,0,51,3.5161355600089645e-06
70,80,Female,Multiracial or Other,0,53,4.5395902831681065e-06
70,80,Female,Multiracial or Other,0,54,0.0
70,80,Female,Multiracial or Other,0,55,0.0
70,80,Female,Multiracial or Other,0,56,0.0
70,80,Female,Multiracial or Other,1,1,0.0
70,80,Female,Multiracial or Other,1,2,0.0
70,80,Female,Multiracial or Other,1,4,0.0
70,80,Female,Multiracial or Other,1,5,0.0
70,80,Female,Multiracial or Other,1,6,0.0
70,80,Female,Multiracial or Other,1,8,0.0
70,80,Female,Multiracial or Other,1,9,0.0
70,80,Female,Multiracial or Other,1,10,0.0
70,80,Female,Multiracial or Other,1,11,0.0
70,80,Female,Multiracial or Other,1,12,0.0
70,80,Female,Multiracial or Other,1,13,0.0
70,80,Female,Multiracial or Other,1,15,0.0
70,80,Female,Multiracial or Other,1,16,0.0
70,80,Female,Multiracial or Other,1,17,0.0
70,80,Female,Multiracial or Other,1,18,0.0
70,80,Female,Multiracial or Other,1,19,0.0
70,80,Female,Multiracial or Other,1,20,0.0
70,80,Female,Multiracial or Other,1,21,0.0
70,80,Female,Multiracial or Other,1,22,0.0
70,80,Female,Multiracial or Other,1,23,0.0
70,80,Female,Multiracial or Other,1,24,0.0
70,80,Female,Multiracial or Other,1,25,0.0
70,80,Female,Multiracial or Other,1,26,0.0
70,80,Female,Multiracial or Other,1,27,0.0
70,80,Female,Multiracial or Other,1,28,0.0
70,80,Female,Multiracial or Other,1,29,0.0
70,80,Female,Multiracial or Other,1,30,0.0
70,80,Female,Multiracial or Other,1,31,0.0
70,80,Female,Multiracial or Other,1,32,0.0
70,80,Female,Multiracial or Other,1,33,0.0
70,80,Female,Multiracial or Other,1,34,0.0
70,80,Female,Multiracial or Other,1,35,0.0
70,80,Female,Multiracial or Other,1,36,0.0
70,80,Female,Multiracial or Other,1,37,0.0
70,80,Female,Multiracial or Other,1,38,0.0
70,80,Female,Multiracial or Other,1,39,0.0
70,80,Female,Multiracial or Other,1,40,0.0
70,80,Female,Multiracial or Other,1,41,0.0
70,80,Female,Multiracial or Other,1,42,0.0
70,80,Female,Multiracial or Other,1,44,0.0
70,80,Female,Multiracial or Other,1,45,0.0
70,80,Female,Multiracial or Other,1,46,0.0
70,80,Female,Multiracial or Other,1,47,0.0
70,80,Female,Multiracial or Other,1,48,0.0
70,80,Female,Multiracial or Other,1,49,0.0
70,80,Female,Multiracial or Other,1,50,0.0
70,80,Female,Multiracial or Other,1,51,0.0
70,80,Female,Multiracial or Other,1,53,0.0
70,80,Female,Multiracial or Other,1,54,0.0
70,80,Female,Multiracial or Other,1,55,0.0
70,80,Female,Multiracial or Other,1,56,0.0
70,80,Female,NHOPI,0,1,0.0
70,80,Female,NHOPI,0,2,0.0
