state,puma,zipcode,proportion
46,400,57029,0.0152
46,400,57042,0.0647
46,400,57043,0.0001
46,400,57045,0.0077
46,400,57050,0.0014
46,400,57051,0.0029
46,400,57052,0.0022
46,400,57054,0.0044
46,400,57057,0.0011
46,400,57059,0.0119
46,400,57061,0.0008
46,400,57062,0.0117
46,400,57063,0.0056
46,400,57065,0.0029
46,400,57066,0.0123
46,400,57071,0.0206
46,400,57075,0.0123
46,400,57076,0.0026
46,400,57212,0.0165
46,400,57213,0.0027
46,400,57214,0.0006
46,400,57220,0.0072
46,400,57231,0.0149
46,400,57233,0.0011
46,400,57248,0.0004
46,400,57249,0.01
46,400,57268,0.0004
46,400,57276,0.0076
46,400,57301,0.139
46,400,57311,0.0087
46,400,57312,0.004
46,400,57313,0.0089
46,400,57314,0.0058
46,400,57315,0.0084
46,400,57319,0.001
46,400,57321,0.0029
46,400,57322,0.0009
46,400,57323,0.0031
46,400,57324,0.0031
46,400,57325,0.0238
46,400,57328,0.0088
46,400,57330,0.0037
46,400,57331,0.0032
46,400,57332,0.0054
46,400,57334,0.0055
46,400,57337,0.0014
46,400,57340,0.0024
46,400,57344,0.0013
46,400,57348,0.0029
46,400,57349,0.0136
46,400,57350,0.117
46,400,57353,0.0058
46,400,57355,0.0105
46,400,57358,0.0004
46,400,57359,0.0055
46,400,57362,0.0191
46,400,57363,0.0074
46,400,57364,0.0005
46,400,57366,0.0176
46,400,57368,0.0093
46,400,57369,0.0018
46,400,57370,0.0051
46,400,57371,0.0025
46,400,57373,0.0036
46,400,57374,0.0006
46,400,57375,0.0057
46,400,57376,0.0093
46,400,57379,0.0008
46,400,57381,0.0053
46,400,57382,0.0139
46,400,57383,0.0062
46,400,57384,0.0068
46,400,57385,0.0107
46,400,57386,0.0016
46,400,57467,0.0018
46,400,57469,0.0005
46,400,57470,0.0007
46,400,57476,0.0004
46,500,51001,0.002
46,500,51023,0.0008
46,500,57001,0.0156
46,500,57003,0.0139
46,500,57004,0.0293
46,500,57005,0.0759
46,500,57010,0.0049
46,500,57012,0.0098
46,500,57013,0.0371
46,500,57014,0.0135
46,500,57015,0.0065
46,500,57018,0.0115
46,500,57020,0.0105
46,500,57021,0.0026
46,500,57022,0.0359
46,500,57025,0.024
46,500,57027,0.0009
46,500,57029,0.0021
46,500,57030,0.0213
46,500,57031,0.0062
46,500,57032,0.042
46,500,57033,0.0345
46,500,57034,0.0063
46,500,57035,0.0096
46,500,57036,0.0073
46,500,57037,0.0073
46,500,57038,0.0132
46,500,57039,0.0268
46,500,57040,0.0037
46,500,57041,0.0009
46,500,57043,0.0124
46,500,57045,0.0008
46,500,57046,0.0054
46,500,57047,0.0024
46,500,57048,0.0088
46,500,57049,0.0489
46,500,57053,0.0166
46,500,57055,0.0088
46,500,57058,0.0179
46,500,57063,0.0011
46,500,57064,0.0353
46,500,57067,0.004
46,500,57068,0.0119
46,500,57069,0.0939
46,500,57070,0.0148
46,500,57072,0.0053
46,500,57073,0.0068
46,500,57077,0.01
46,500,57078,0.1613
46,500,57103,0.0003
46,500,57104,0.0121
46,500,57106,0.0117
46,500,57107,0.0081
46,500,57108,0.0075
46,500,57110,0.0061
46,500,57319,0.0084
46,500,57321,0.0004
46,500,57332,0.0005
46,500,57374,0.0025
46,600,57032,0.0001
46,600,57103,0.2108
46,600,57104,0.1724
46,600,57105,0.1508
46,600,57106,0.2525
46,600,57107,0.0426
46,600,57108,0.1036
46,600,57110,0.0672
47,100,38001,0.0332
47,100,38006,0.0283
47,100,38007,0.0008
47,100,38021,0.0004
47,100,38024,0.1924
47,100,38030,0.0071
47,100,38034,0.0212
47,100,38040,0.0066
47,100,38047,0.0006
47,100,38050,0.0037
47,100,38059,0.0515
47,100,38070,0.0014
47,100,38077,0.0004
47,100,38079,0.0258
47,100,38080,0.0183
47,100,38220,0.0011
47,100,38232,0.017
47,100,38233,0.0212
47,100,38240,0.0167
47,100,38253,0.0078
47,100,38254,0.0006
47,100,38257,0.0329
47,100,38259,0.0065
47,100,38260,0.0259
47,100,38261,0.1239
47,100,38316,0.0209
47,100,38330,0.0305
47,100,38337,0.0099
47,100,38343,0.0966
47,100,38355,0.0278
47,100,38358,0.0862
47,100,38369,0.0141
47,100,38382,0.069
47,200,37050,0.0031
47,200,37051,0.0003
47,200,37061,0.0336
47,200,37078,0.0057
47,200,37101,0.0415
47,200,37134,0.0207
47,200,37175,0.0099
47,200,37178,0.0116
47,200,37181,0.0015
47,200,37185,0.0648
47,200,38201,0.066
47,200,38220,0.012
47,200,38221,0.0302
47,200,38222,0.0239
47,200,38224,0.006
47,200,38225,0.0419
47,200,38226,0.0025
47,200,38229,0.0197
47,200,38230,0.0252
47,200,38231,0.0112
47,200,38235,0.0032
47,200,38236,0.0044
47,200,38237,0.1036
47,200,38241,0.0068
47,200,38242,0.139
47,200,38251,0.0193
47,200,38255,0.0159
47,200,38256,0.0453
47,200,38257,0.001
47,200,38258,0.0107
47,200,38305,0.001
47,200,38317,0.0177
47,200,38318,0.0037
47,200,38320,0.0791
47,200,38321,0.011
47,200,38333,0.006
47,200,38341,0.0161
47,200,38342,0.0104
47,200,38344,0.059
47,200,38348,0.0068
47,200,38380,0.0008
47,200,38387,0.0027
47,200,38390,0.0053
47,300,37010,0.0137
47,300,37015,0.0009
47,300,37023,0.0093
47,300,37028,0.0055
47,300,37040,0.24
47,300,37042,0.3542
47,300,37043,0.2227
47,300,37050,0.0082
47,300,37051,0.0061
47,300,37052,0.0143
47,300,37058,0.0495
47,300,37079,0.0149
47,300,37142,0.009
47,300,37171,0.0052
47,300,37175,0.0032
47,300,37178,0.0021
47,300,37191,0.0216
47,300,42223,0.0199
47,400,37010,0.0091
47,400,37015,0.0943
47,400,37025,0.0355
47,400,37029,0.0311
47,400,37032,0.0237
47,400,37033,0.0493
47,400,37035,0.0194
47,400,37036,0.0334
47,400,37043,0.0011
47,400,37048,0.0033
47,400,37049,0.0173
47,400,37051,0.0142
47,400,37055,0.1579
47,400,37062,0.0006
47,400,37072,0.0174
47,400,37073,0.071
47,400,37078,0
47,400,37080,0.0186
47,400,37082,0.0337
47,400,37098,0.0308
47,400,37101,0.0006
47,400,37137,0.0169
47,400,37140,0.0011
47,400,37141,0.0066
47,400,37143,0.0187
47,400,37146,0.0358
47,400,37148,0.0044
47,400,37165,0.0005
47,400,37172,0.1592
47,400,37181,0.0075
47,400,37187,0.0389
47,400,37188,0.0365
47,400,38454,0.0075
47,400,38462,0.0003
47,400,38476,0.0026
47,400,38487,0.0012
47,500,37022,0.0308
47,500,37031,0.018
47,500,37048,0.0324
47,500,37066,0.2738
47,500,37072,0.0711
47,500,37075,0.3701
47,500,37148,0.1305
47,500,37186,0.0365
47,500,37188,0.0368
47,600,37012,0.0176
47,600,37016,0.0048
47,600,37022,0.0046
47,600,37026,0.0166
47,600,37030,0.0577
47,600,37031,0.0062
47,600,37057,0.007
47,600,37059,0.0126
47,600,37074,0.0551
47,600,37083,0.112
47,600,37087,0.009
47,600,37090,0.0043
47,600,37095,0.0158
47,600,37110,0.2632
47,600,37118,0.0003
47,600,37145,0.0168
47,600,37149,0.009
47,600,37150,0.0277
47,600,37151,0.0045
47,600,37166,0.1161
47,600,37184,0.0022
47,600,37186,0.0266
47,600,37190,0.0702
47,600,37357,0.0312
47,600,37394,0.0008
47,600,38544,0.0043
47,600,38547,0.0151
47,600,38548,0.0024
47,600,38552,0.0026
47,600,38560,0.0118
47,600,38563,0.0187
47,600,38567,0.0065
47,600,38569,0.0058
47,600,38581,0.0277
47,600,38582,0.0049
47,600,38583,0.008
47,700,37145,0.0016
47,700,37150,0.0126
47,700,38501,0.3085
47,700,38506,0.1966
47,700,38541,0.0154
47,700,38542,0.0004
47,700,38543,0.0061
47,700,38544,0.0522
47,700,38545,0.0116
47,700,38548,0.0041
47,700,38549,0.0439
47,700,38551,0.041
47,700,38554,0.0085
47,700,38556,0.0008
47,700,38562,0.0591
47,700,38564,0.0058
47,700,38568,0.0196
47,700,38570,0.0813
47,700,38573,0.0209
47,700,38574,0.0539
47,700,38575,0.0107
47,700,38577,0.0063
47,700,38580,0.0133
47,700,38582,0.0094
47,700,38583,0.0016
47,700,38588,0.0109
47,700,38589,0.0011
47,700,42602,0.0028
47,800,37110,0.0004
47,800,37337,0.0057
47,800,37367,0.0061
47,800,37723,0.0104
47,800,37726,0.0017
47,800,37854,0.0173
47,800,38504,0.0089
47,800,38506,0.0067
47,800,38549,0.0004
47,800,38553,0.02
47,800,38555,0.174
47,800,38556,0.1237
47,800,38558,0.0912
47,800,38559,0.0119
47,800,38565,0.0091
47,800,38571,0.12
47,800,38572,0.1069
47,800,38574,0.0144
47,800,38577,0.0055
47,800,38578,0.0019
47,800,38579,0.0098
47,800,38581,0.0079
47,800,38583,0.1989
47,800,38585,0.0328
47,800,38587,0.0127
47,800,38589,0.0016
47,800,99999,0
47,900,37714,0.0383
47,900,37715,0.0075
47,900,37719,0.0013
47,900,37724,0.0233
47,900,37726,0.0164
47,900,37729,0.0115
47,900,37730,0.0004
47,900,37731,0.0035
47,900,37732,0.0012
47,900,37733,0.001
47,900,37748,0.0146
47,900,37752,0.047
47,900,37755,0.0278
47,900,37756,0.0214
47,900,37757,0.0734
47,900,37762,0.0258
47,900,37765,0.0054
47,900,37766,0.169
47,900,37769,0.0047
47,900,37770,0.022
47,900,37819,0.0058
47,900,37825,0.0692
47,900,37829,0.0136
47,900,37840,0.0206
47,900,37841,0.0762
47,900,37845,0.0043
47,900,37847,0.0204
47,900,37851,0.0003
47,900,37852,0.0209
47,900,37854,0.0051
47,900,37869,0.042
47,900,37870,0.0386
47,900,37872,0.017
47,900,37879,0.0878
47,900,37881,0.0077
47,900,37887,0.0391
47,900,37892,0.0157
47,900,38504,0.0003
47,1000,37617,0.0046
47,1000,37642,0.134
47,1000,37645,0.043
47,1000,37660,0.3295
47,1000,37664,0.1251
47,1000,37665,0.053
47,1000,37711,0.0304
47,1000,37731,0.0061
47,1000,37811,0.0313
47,1000,37857,0.1932
47,1000,37869,0.0025
47,1000,37873,0.0383
47,1000,37881,0.0018
47,1000,37891,0.007
47,1100,37617,0.1211
47,1100,37618,0.121
47,1100,37620,0.3795
47,1100,37656,0.003
47,1100,37659,0.0007
47,1100,37660,0.0541
47,1100,37663,0.1241
47,1100,37664,0.1247
47,1100,37686,0.0693
47,1100,37694,0.0019
47,1100,37857,0.0007
47,1200,37601,0.0691
47,1200,37604,0.0018
47,1200,37616,0.0293
47,1200,37640,0.0317
47,1200,37641,0.0391
47,1200,37643,0.2029
47,1200,37650,0.0751
47,1200,37656,0.0051
47,1200,37657,0.0078
47,1200,37658,0.0293
47,1200,37680,0.0052
47,1200,37681,0.0099
47,1200,37682,0.0009
47,1200,37683,0.0752
47,1200,37687,0.0345
47,1200,37688,0.0077
47,1200,37691,0.0067
47,1200,37692,0.0292
47,1200,37694,0.0101
47,1200,37711,0.009
47,1200,37743,0.1535
47,1200,37745,0.1121
47,1200,37809,0.0138
47,1200,37810,0.0116
47,1200,37818,0.0295
47,1300,37601,0.2178
47,1300,37604,0.3006
47,1300,37615,0.1599
47,1300,37641,0.015
47,1300,37650,0.004
47,1300,37656,0.021
47,1300,37659,0.2079
47,1300,37663,0.0063
47,1300,37681,0.0347
47,1300,37686,0.0007
47,1300,37690,0.0312
47,1300,37694,0.0008
47,1400,37708,0.0597
47,1400,37709,0.0286
47,1400,37711,0.0007
47,1400,37713,0.0136
47,1400,37722,0.0492
47,1400,37727,0.0215
47,1400,37743,0.0005
47,1400,37753,0.0078
47,1400,37811,0.0012
47,1400,37813,0.1354
47,1400,37814,0.2573
47,1400,37821,0.1914
47,1400,37843,0.0316
47,1400,37848,0.0017
47,1400,37860,0.0308
47,1400,37861,0.0741
47,1400,37877,0.0402
47,1400,37881,0.0111
47,1400,37888,0.0205
47,1400,37890,0.0006
47,1400,37891,0.0225
47,1500,37722,0.0094
47,1500,37725,0.1063
47,1500,37738,0.1052
47,1500,37760,0.068
47,1500,37764,0.0469
47,1500,37813,0.0015
47,1500,37820,0.0402
47,1500,37862,0.166
47,1500,37863,0.0709
47,1500,37865,0.0867
47,1500,37871,0.0299
47,1500,37876,0.2138
47,1500,37877,0.0175
47,1500,37890,0.0377
47,1601,37705,0.0435
47,1601,37710,0.0116
47,1601,37716,0.2362
47,1601,37721,0.0168
47,1601,37754,0.0412
47,1601,37769,0.0501
47,1601,37779,0.0327
47,1601,37807,0.0934
47,1601,37825,0.0031
47,1601,37828,0.0148
47,1601,37830,0.2712
47,1601,37840,0.0318
47,1601,37848,0.0007
47,1601,37849,0.0806
47,1601,37866,0.0206
47,1601,37870,0.0043
47,1601,37888,0.0023
47,1601,37931,0.0079
47,1601,37938,0.0372
47,1602,37709,0.001
47,1602,37721,0.0996
47,1602,37764,0.0064
47,1602,37779,0.0017
47,1602,37806,0.0284
47,1602,37849,0.1099
47,1602,37853,0.0013
47,1602,37871,0.0327
47,1602,37912,0.0412
47,1602,37914,0.0581
47,1602,37918,0.25
47,1602,37920,0.1548
47,1602,37924,0.1042
47,1602,37938,0.1107
47,1603,37902,0.0135
47,1603,37909,0.0791
47,1603,37912,0.1032
47,1603,37914,0.0827
47,1603,37915,0.0356
47,1603,37916,0.0363
47,1603,37917,0.1517
47,1603,37918,0.0888
47,1603,37919,0.1381
47,1603,37920,0.1367
47,1603,37921,0.1203
47,1603,37923,0.0103
47,1603,37924,0.0038
47,1603,37931,0
47,1604,37772,0.001
47,1604,37830,0.0017
47,1604,37849,0.0246
47,1604,37909,0.0181
47,1604,37919,0.0454
47,1604,37921,0.0418
47,1604,37922,0.2146
47,1604,37923,0.2132
47,1604,37931,0.1777
47,1604,37932,0.104
47,1604,37934,0.1579
47,1700,37701,0.0597
47,1700,37737,0.0429
47,1700,37742,0.02
47,1700,37777,0.1002
47,1700,37801,0.1936
47,1700,37803,0.2449
47,1700,37804,0.1843
47,1700,37853,0.0292
47,1700,37865,0.0323
47,1700,37878,0.0089
47,1700,37882,0.0444
47,1700,37886,0.0371
47,1700,37920,0.0025
47,1800,37329,0.0027
47,1800,37354,0.1074
47,1800,37369,0.0006
47,1800,37385,0.0615
47,1800,37737,0.0016
47,1800,37742,0.0201
47,1800,37748,0.1116
47,1800,37763,0.1089
47,1800,37771,0.0966
47,1800,37772,0.0699
47,1800,37774,0.1275
47,1800,37801,0.0053
47,1800,37830,0.0207
47,1800,37840,0.0249
47,1800,37846,0.0299
47,1800,37854,0.0742
47,1800,37874,0.0849
47,1800,37880,0.0126
47,1800,37885,0.0389
47,1900,37303,0.1565
47,1900,37307,0.0299
47,1900,37309,0.0126
47,1900,37310,0.0237
47,1900,37311,0.1619
47,1900,37312,0.1805
47,1900,37317,0.0184
47,1900,37322,0.0033
47,1900,37323,0.1676
47,1900,37325,0.0112
47,1900,37326,0.0029
47,1900,37329,0.0321
47,1900,37331,0.0509
47,1900,37333,0.0032
47,1900,37336,0.0098
47,1900,37353,0.0218
47,1900,37354,0.0008
47,1900,37361,0.0095
47,1900,37362,0.0201
47,1900,37369,0.0072
47,1900,37370,0.0265
47,1900,37391,0.0112
47,1900,37826,0.0262
47,1900,37846,0.0007
47,1900,37874,0.0114
47,1900,99999,0.0002
47,2001,37350,0.0153
47,2001,37402,0.0434
47,2001,37403,0.0309
47,2001,37404,0.1107
47,2001,37406,0.1013
47,2001,37407,0.0701
47,2001,37408,0.0149
47,2001,37409,0.0256
47,2001,37410,0.0333
47,2001,37411,0.1548
47,2001,37412,0.1916
47,2001,37421,0.2081
47,2002,37343,0.1967
47,2002,37351,0.0041
47,2002,37363,0.0656
47,2002,37377,0.001
47,2002,37405,0.1439
47,2002,37406,0.0273
47,2002,37409,0.001
47,2002,37411,0.0022
47,2002,37415,0.2493
47,2002,37416,0.0984
47,2002,37419,0.0549
47,2002,37421,0.1556
47,2003,37302,0.0309
47,2003,37308,0.0172
47,2003,37311,0.0008
47,2003,37315,0.001
47,2003,37336,0.0118
47,2003,37338,0.0007
47,2003,37341,0.1044
47,2003,37343,0.1576
47,2003,37353,0.0057
47,2003,37363,0.2035
47,2003,37373,0.0292
47,2003,37377,0.1184
47,2003,37379,0.2355
47,2003,37405,0.0071
47,2003,37415,0.0016
47,2003,37416,0.0377
47,2003,37421,0.0368
47,2100,37110,0.0023
47,2100,37301,0.0129
47,2100,37305,0.0087
47,2100,37308,0.0079
47,2100,37313,0.0149
47,2100,37321,0.1559
47,2100,37322,0.0671
47,2100,37324,0.001
47,2100,37327,0.0975
47,2100,37332,0.0213
47,2100,37336,0.0104
47,2100,37337,0.0087
47,2100,37338,0.0267
47,2100,37339,0.0165
47,2100,37340,0.0063
47,2100,37347,0.0669
47,2100,37356,0.0283
47,2100,37357,0.0023
47,2100,37365,0.011
47,2100,37366,0.0078
47,2100,37367,0.0803
47,2100,37374,0.0176
47,2100,37375,0.0033
47,2100,37377,0.0139
47,2100,37379,0.0042
47,2100,37380,0.0556
47,2100,37381,0.0929
47,2100,37387,0.0294
47,2100,37396,0.0023
47,2100,37397,0.0876
47,2100,37405,0.0084
47,2100,37419,0.0047
47,2100,37826,0.0006
47,2100,37880,0.0235
47,2100,38572,0.0011
47,2200,37018,0.0215
47,2200,37047,0.0001
47,2200,37144,0.0163
47,2200,37160,0.0016
47,2200,37183,0.0036
47,2200,37306,0.0196
47,2200,37318,0.0159
47,2200,37324,0.0389
47,2200,37328,0.0101
47,2200,37330,0.0544
47,2200,37334,0.1644
47,2200,37335,0.0199
47,2200,37342,0.0247
47,2200,37345,0.0169
47,2200,37348,0.0095
47,2200,37352,0.0256
47,2200,37355,0.1807
47,2200,37357,0.0086
47,2200,37359,0.0067
47,2200,37360,0.0075
47,2200,37375,0.0188
47,2200,37376,0.0037
47,2200,37388,0.1831
47,2200,37398,0.115
47,2200,38449,0.0098
47,2200,38453,0.0022
47,2200,38459,0.0027
47,2200,38488,0.0181
47,2200,99999,0
47,2300,37012,0.0014
47,2300,37016,0.0023
47,2300,37076,0.0067
47,2300,37085,0.0045
47,2300,37087,0.3611
47,2300,37090,0.1099
47,2300,37095,0.0007
47,2300,37118,0.0027
47,2300,37122,0.3842
47,2300,37138,0.0757
47,2300,37184,0.0507
47,2401,37014,0.0048
47,2401,37046,0.0003
47,2401,37085,0.03
47,2401,37086,0.2519
47,2401,37118,0.0083
47,2401,37122,0.0083
47,2401,37128,0.0327
47,2401,37129,0.1971
47,2401,37130,0.017
47,2401,37135,0.0078
47,2401,37149,0.0004
47,2401,37153,0.0152
47,2401,37167,0.4262
47,2402,37020,0.01
47,2402,37037,0.0406
47,2402,37046,0.0004
47,2402,37060,0.0125
47,2402,37118,0.0004
47,2402,37127,0.1052
47,2402,37128,0.2428
47,2402,37129,0.1763
47,2402,37130,0.3825
47,2402,37132,0
47,2402,37149,0.0077
47,2402,37153,0.0214
47,2501,37013,0.3141
47,2501,37076,0.2499
47,2501,37122,0.001
47,2501,37138,0.092
47,2501,37211,0.0082
47,2501,37214,0.2183
47,2501,37217,0.1165
47,2502,37015,0.0041
47,2502,37072,0.1545
47,2502,37080,0.0387
47,2502,37115,0.3804
47,2502,37189,0.0297
47,2502,37207,0.2019
47,2502,37216,0.0688
47,2502,37218,0.1218
47,2503,37201,0.0181
47,2503,37203,0.0449
47,2503,37206,0.2282
47,2503,37207,0.0985
47,2503,37208,0.1437
47,2503,37209,0.1155
47,2503,37210,0.0949
47,2503,37211,0.0041
47,2503,37212,0.0032
47,2503,37213,0.0016
47,2503,37216,0.1019
47,2503,37217,0.1122
47,2503,37219,0.0213
47,2503,37228,0.012
47,2504,37013,0.2336
47,2504,37027,0.0776
47,2504,37135,0.0052
47,2504,37203,0.0114
47,2504,37204,0.0107
47,2504,37210,0.0407
47,2504,37211,0.5945
47,2504,37220,0.0263
47,2505,37027,0.0069
47,2505,37064,0.0003
47,2505,37143,0.0028
47,2505,37203,0.0569
47,2505,37204,0.0757
47,2505,37205,0.1821
47,2505,37209,0.1419
47,2505,37212,0.1125
47,2505,37215,0.1594
47,2505,37220,0.017
47,2505,37221,0.2444
47,2600,37014,0.0076
47,2600,37025,0.0003
47,2600,37027,0.2009
47,2600,37046,0.0212
47,2600,37060,0.0014
47,2600,37062,0.06
47,2600,37064,0.2746
47,2600,37067,0.148
47,2600,37069,0.0979
47,2600,37135,0.0393
47,2600,37174,0.0736
47,2600,37179,0.0604
47,2600,37215,0.0003
47,2600,37221,0.01
47,2600,38401,0.0009
47,2600,38476,0.0035
47,2700,37018,0.0005
47,2700,37019,0.0047
47,2700,37020,0.021
47,2700,37034,0.0392
47,2700,37046,0.0003
47,2700,37047,0.0132
47,2700,37060,0.0018
47,2700,37091,0.1372
47,2700,37144,0.0077
47,2700,37153,0.0018
47,2700,37160,0.1982
47,2700,37174,0.0741
47,2700,37180,0.0174
47,2700,37183,0.0176
47,2700,37334,0.0003
47,2700,37360,0.0046
47,2700,37388,0.0009
47,2700,38401,0.3579
47,2700,38451,0.0285
47,2700,38461,0.005
47,2700,38472,0.0004
47,2700,38474,0.0498
47,2700,38476,0.0016
47,2700,38482,0.01
47,2700,38483,0.0007
47,2700,38487,0.0055
47,2800,37047,0.0025
47,2800,37096,0.0647
47,2800,37097,0.0268
47,2800,37144,0.0005
47,2800,38425,0.0205
47,2800,38449,0.015
47,2800,38450,0.0266
47,2800,38451,0.0013
47,2800,38452,0.0102
47,2800,38453,0.0009
47,2800,38455,0.0026
47,2800,38456,0.0336
47,2800,38457,0.0075
47,2800,38459,0.0012
47,2800,38460,0.0125
47,2800,38461,0.0053
47,2800,38462,0.0927
47,2800,38463,0.0248
47,2800,38464,0.2033
47,2800,38468,0.0456
47,2800,38469,0.0361
47,2800,38471,0.0057
47,2800,38472,0.0236
47,2800,38473,0.0101
47,2800,38474,0.0027
47,2800,38475,0.0004
47,2800,38477,0.0264
47,2800,38478,0.1695
47,2800,38481,0.0093
47,2800,38483,0.0455
47,2800,38485,0.0631
47,2800,38486,0.0094
47,2900,38006,0.0058
47,2900,38008,0.0654
47,2900,38012,0.0978
47,2900,38037,0.0033
47,2900,38039,0.0099
47,2900,38042,0.0057
47,2900,38044,0.0065
47,2900,38052,0.028
47,2900,38061,0.0078
47,2900,38063,0.002
47,2900,38067,0.0123
47,2900,38069,0.016
47,2900,38075,0.0216
47,2900,38310,0.0427
47,2900,38311,0.0076
47,2900,38313,0.004
47,2900,38315,0.0252
47,2900,38321,0.0065
47,2900,38326,0.0352
47,2900,38327,0.0045
47,2900,38328,0.0053
47,2900,38329,0.0324
47,2900,38332,0.0008
47,2900,38334,0.0086
47,2900,38339,0.0047
47,2900,38340,0.0025
47,2900,38341,0.0033
47,2900,38345,0.0143
47,2900,38351,0.1252
47,2900,38352,0.0008
47,2900,38356,0.004
47,2900,38357,0.02
47,2900,38359,0.0022
47,2900,38361,0.0081
47,2900,38363,0.0483
47,2900,38365,0.0001
47,2900,38367,0.0198
47,2900,38368,0.0105
47,2900,38370,0.0082
47,2900,38371,0.01
47,2900,38372,0.1308
47,2900,38374,0.0149
47,2900,38375,0.0651
47,2900,38376,0.0018
47,2900,38379,0.0085
47,2900,38380,0.0088
47,2900,38381,0.0114
47,2900,38388,0.0135
47,2900,38390,0.0008
47,2900,38392,0.0007
47,2900,38425,0.0023
47,2900,38475,0.0044
47,3000,38006,0.0019
47,3000,38044,0.0004
47,3000,38301,0.3256
47,3000,38305,0.4254
47,3000,38313,0.0229
47,3000,38315,0.0025
47,3000,38332,0.0101
47,3000,38334,0.0064
47,3000,38340,0.1015
47,3000,38343,0.0207
47,3000,38347,0.0025
47,3000,38351,0.0002
47,3000,38352,0.0034
47,3000,38355,0.0108
47,3000,38356,0.0148
47,3000,38359,0.0002
47,3000,38362,0.0093
47,3000,38366,0.0198
47,3000,38368,0.0045
47,3000,38391,0.0105
47,3000,38392,0.0067
47,3100,38002,0.0162
47,3100,38004,0.0649
47,3100,38011,0.0712
47,3100,38015,0.0233
47,3100,38017,0.0191
47,3100,38019,0.1285
47,3100,38023,0.0474
47,3100,38028,0.0294
47,3100,38036,0.0039
47,3100,38037,0.0116
47,3100,38039,0.0025
47,3100,38040,0.0391
47,3100,38041,0.0268
47,3100,38042,0.0002
47,3100,38046,0.001
47,3100,38049,0.0363
47,3100,38053,0.025
47,3100,38057,0.0295
47,3100,38058,0.0775
47,3100,38060,0.0745
47,3100,38063,0.147
47,3100,38066,0.0219
47,3100,38068,0.0904
47,3100,38069,0.0029
47,3100,38075,0.0026
47,3100,38076,0.0071
47,3100,72338,0.0001
47,3201,38103,0.0984
47,3201,38104,0.1965
47,3201,38105,0.0479
47,3201,38106,0.1727
47,3201,38107,0.1188
47,3201,38108,0.0655
47,3201,38109,0.0411
47,3201,38111,0.0096
47,3201,38112,0.0642
47,3201,38114,0.1446
47,3201,38126,0.0406
47,3202,38108,0.0616
47,3202,38111,0.3258
47,3202,38112,0.0601
47,3202,38114,0.0446
47,3202,38117,0.2114
47,3202,38119,0.0281
47,3202,38120,0.0573
47,3202,38122,0.1928
47,3202,38128,0.0182
47,3203,38127,0.3171
47,3203,38128,0.3269
47,3203,38133,0.054
47,3203,38134,0.2698
47,3203,38135,0.0322
47,3204,38002,0.2067
47,3204,38004,0.0035
47,3204,38011,0.0022
47,3204,38029,0.0009
47,3204,38053,0.2602
47,3204,38054,0.0005
47,3204,38127,0.0869
47,3204,38128,0.0477
47,3204,38133,0.1349
47,3204,38135,0.2565
47,3205,38002,0.1138
47,3205,38016,0.4383
47,3205,38017,0.0081
47,3205,38018,0.3358
47,3205,38028,0.0271
47,3205,38120,0.0002
47,3205,38134,0.0768
47,3206,38017,0.3486
47,3206,38119,0.029
47,3206,38125,0.2587
47,3206,38138,0.2151
47,3206,38139,0.1199
47,3206,38141,0.0287
47,3207,38115,0.4026
47,3207,38118,0.2303
47,3207,38119,0.1608
47,3207,38120,0.0744
47,3207,38125,0.0447
47,3207,38138,0.0068
47,3207,38141,0.0805
47,3208,38106,0
47,3208,38109,0.3642
47,3208,38115,0.0042
47,3208,38116,0.4288
47,3208,38118,0.1355
47,3208,38132,0
47,3208,38141,0.0671
48,100,73949,0.0024
48,100,79001,0.002
48,100,79003,0.0011
48,100,79005,0.0081
48,100,79007,0.0873
48,100,79009,0.0096
48,100,79010,0.0011
48,100,79011,0.0017
48,100,79013,0.0125
48,100,79014,0.0205
48,100,79018,0.0031
48,100,79019,0.01
48,100,79022,0.0502
48,100,79024,0.0026
48,100,79025,0.0004
48,100,79027,0.0257
48,100,79029,0.0753
48,100,79031,0.0003
48,100,79033,0.0007
48,100,79034,0.0042
48,100,79035,0.0246
48,100,79036,0.0324
48,100,79039,0.0052
48,100,79040,0.0098
48,100,79042,0.005
48,100,79043,0.007
48,100,79044,0.0034
48,100,79045,0.0902
48,100,79046,0.0035
48,100,79051,0.0003
48,100,79052,0.0069
48,100,79053,0.0008
48,100,79054,0.0042
48,100,79056,0.0007
48,100,79057,0.0083
48,100,79058,0
48,100,79059,0.0051
48,100,79061,0.0025
48,100,79062,0.0014
48,100,79063,0.0034
48,100,79065,0.1172
48,100,79068,0.0171
48,100,79070,0.0497
48,100,79072,0
48,100,79078,0.0029
48,100,79079,0.0187
48,100,79080,0.0043
48,100,79081,0.0207
48,100,79083,0.0153
48,100,79084,0.0121
48,100,79085,0.0004
48,100,79086,0.011
48,100,79087,0.004
48,100,79088,0.0301
48,100,79092,0.0066
48,100,79093,0.0005
48,100,79094,0.0005
48,100,79095,0.0166
48,100,79096,0.0124
48,100,79097,0.0067
48,100,79098,0.0022
48,100,79105,0
48,100,79108,0.0003
48,100,79201,0.0362
48,100,79226,0.0235
48,100,79230,0.001
48,100,79233,0.0015
48,100,79237,0.0038
48,100,79239,0.0022
48,100,79240,0.0005
48,100,79245,0.017
